cliente;RespCampanha;TempoDesdeUltCompra;TempoRel;VlMedio;Pct_Vestuario;RegValorCli;RendaMensal
17814;0;4-Mais de 60 dias;3-3 a 8 anos;3-R$350 a R$850;2-10% a 20%;I;4-mais de R$4500
17838;0;4-Mais de 60 dias;3-3 a 8 anos;3-R$350 a R$850;2-10% a 20%;I;4-mais de R$4500
18017;1;4-Mais de 60 dias;3-3 a 8 anos;3-R$350 a R$850;2-10% a 20%;I;4-mais de R$4500
18041;1;4-Mais de 60 dias;3-3 a 8 anos;3-R$350 a R$850;2-10% a 20%;I;4-mais de R$4500
18220;1;4-Mais de 60 dias;3-3 a 8 anos;3-R$350 a R$850;2-10% a 20%;I;4-mais de R$4500
18244;1;4-Mais de 60 dias;3-3 a 8 anos;3-R$350 a R$850;2-10% a 20%;I;4-mais de R$4500
18423;0;4-Mais de 60 dias;3-3 a 8 anos;3-R$350 a R$850;2-10% a 20%;I;4-mais de R$4500
18447;0;4-Mais de 60 dias;3-3 a 8 anos;3-R$350 a R$850;2-10% a 20%;I;4-mais de R$4500
18626;0;4-Mais de 60 dias;3-3 a 8 anos;3-R$350 a R$850;2-10% a 20%;I;4-mais de R$4500
18650;0;4-Mais de 60 dias;3-3 a 8 anos;3-R$350 a R$850;2-10% a 20%;I;4-mais de R$4500
18829;0;4-Mais de 60 dias;3-3 a 8 anos;3-R$350 a R$850;2-10% a 20%;I;4-mais de R$4500
18853;0;4-Mais de 60 dias;3-3 a 8 anos;3-R$350 a R$850;2-10% a 20%;I;4-mais de R$4500
19032;0;4-Mais de 60 dias;3-3 a 8 anos;3-R$350 a R$850;2-10% a 20%;I;4-mais de R$4500
19056;0;4-Mais de 60 dias;3-3 a 8 anos;3-R$350 a R$850;2-10% a 20%;I;4-mais de R$4500
19235;1;4-Mais de 60 dias;3-3 a 8 anos;3-R$350 a R$850;2-10% a 20%;I;4-mais de R$4500
19259;0;4-Mais de 60 dias;3-3 a 8 anos;3-R$350 a R$850;2-10% a 20%;I;4-mais de R$4500
19438;0;4-Mais de 60 dias;3-3 a 8 anos;3-R$350 a R$850;2-10% a 20%;I;4-mais de R$4500
19462;0;4-Mais de 60 dias;3-3 a 8 anos;3-R$350 a R$850;2-10% a 20%;I;4-mais de R$4500
19641;0;4-Mais de 60 dias;3-3 a 8 anos;3-R$350 a R$850;2-10% a 20%;I;4-mais de R$4500
19665;0;4-Mais de 60 dias;3-3 a 8 anos;3-R$350 a R$850;2-10% a 20%;I;4-mais de R$4500
19844;0;4-Mais de 60 dias;3-3 a 8 anos;3-R$350 a R$850;2-10% a 20%;I;4-mais de R$4500
19868;0;4-Mais de 60 dias;3-3 a 8 anos;3-R$350 a R$850;2-10% a 20%;I;4-mais de R$4500
20047;0;4-Mais de 60 dias;3-3 a 8 anos;3-R$350 a R$850;2-10% a 20%;I;4-mais de R$4500
20071;1;4-Mais de 60 dias;3-3 a 8 anos;3-R$350 a R$850;2-10% a 20%;I;4-mais de R$4500
20250;0;4-Mais de 60 dias;3-3 a 8 anos;3-R$350 a R$850;2-10% a 20%;I;4-mais de R$4500
20274;0;4-Mais de 60 dias;3-3 a 8 anos;3-R$350 a R$850;2-10% a 20%;I;4-mais de R$4500
20453;0;4-Mais de 60 dias;3-3 a 8 anos;3-R$350 a R$850;2-10% a 20%;I;4-mais de R$4500
20477;0;4-Mais de 60 dias;3-3 a 8 anos;3-R$350 a R$850;2-10% a 20%;I;4-mais de R$4500
20656;0;4-Mais de 60 dias;3-3 a 8 anos;3-R$350 a R$850;2-10% a 20%;I;4-mais de R$4500
20680;0;4-Mais de 60 dias;3-3 a 8 anos;3-R$350 a R$850;2-10% a 20%;I;4-mais de R$4500
20859;0;4-Mais de 60 dias;3-3 a 8 anos;3-R$350 a R$850;2-10% a 20%;I;4-mais de R$4500
20883;0;4-Mais de 60 dias;3-3 a 8 anos;3-R$350 a R$850;2-10% a 20%;I;4-mais de R$4500
21062;0;4-Mais de 60 dias;3-3 a 8 anos;3-R$350 a R$850;2-10% a 20%;I;4-mais de R$4500
21086;0;4-Mais de 60 dias;3-3 a 8 anos;3-R$350 a R$850;2-10% a 20%;I;4-mais de R$4500
21265;1;4-Mais de 60 dias;3-3 a 8 anos;3-R$350 a R$850;2-10% a 20%;I;4-mais de R$4500
21289;1;4-Mais de 60 dias;3-3 a 8 anos;3-R$350 a R$850;2-10% a 20%;I;4-mais de R$4500
21468;0;4-Mais de 60 dias;3-3 a 8 anos;3-R$350 a R$850;2-10% a 20%;I;4-mais de R$4500
21492;0;4-Mais de 60 dias;3-3 a 8 anos;3-R$350 a R$850;2-10% a 20%;I;4-mais de R$4500
21671;1;4-Mais de 60 dias;3-3 a 8 anos;3-R$350 a R$850;2-10% a 20%;I;4-mais de R$4500
21695;1;4-Mais de 60 dias;3-3 a 8 anos;3-R$350 a R$850;2-10% a 20%;I;4-mais de R$4500
21874;1;4-Mais de 60 dias;3-3 a 8 anos;3-R$350 a R$850;2-10% a 20%;I;4-mais de R$4500
21898;1;4-Mais de 60 dias;3-3 a 8 anos;3-R$350 a R$850;2-10% a 20%;I;4-mais de R$4500
22077;0;4-Mais de 60 dias;3-3 a 8 anos;3-R$350 a R$850;2-10% a 20%;I;4-mais de R$4500
22101;0;4-Mais de 60 dias;3-3 a 8 anos;3-R$350 a R$850;2-10% a 20%;I;4-mais de R$4500
22280;0;4-Mais de 60 dias;3-3 a 8 anos;3-R$350 a R$850;2-10% a 20%;I;4-mais de R$4500
22304;0;4-Mais de 60 dias;3-3 a 8 anos;3-R$350 a R$850;2-10% a 20%;I;4-mais de R$4500
22483;0;4-Mais de 60 dias;3-3 a 8 anos;3-R$350 a R$850;2-10% a 20%;I;4-mais de R$4500
22507;0;4-Mais de 60 dias;3-3 a 8 anos;3-R$350 a R$850;2-10% a 20%;I;4-mais de R$4500
22686;0;4-Mais de 60 dias;3-3 a 8 anos;3-R$350 a R$850;2-10% a 20%;I;4-mais de R$4500
22710;0;4-Mais de 60 dias;3-3 a 8 anos;3-R$350 a R$850;2-10% a 20%;I;4-mais de R$4500
22889;0;4-Mais de 60 dias;3-3 a 8 anos;3-R$350 a R$850;2-10% a 20%;I;4-mais de R$4500
22913;0;4-Mais de 60 dias;3-3 a 8 anos;3-R$350 a R$850;2-10% a 20%;I;4-mais de R$4500
23092;0;4-Mais de 60 dias;3-3 a 8 anos;3-R$350 a R$850;2-10% a 20%;I;4-mais de R$4500
23116;0;4-Mais de 60 dias;3-3 a 8 anos;3-R$350 a R$850;2-10% a 20%;I;4-mais de R$4500
23295;0;4-Mais de 60 dias;3-3 a 8 anos;3-R$350 a R$850;2-10% a 20%;I;4-mais de R$4500
23319;0;4-Mais de 60 dias;3-3 a 8 anos;3-R$350 a R$850;2-10% a 20%;I;4-mais de R$4500
23498;0;4-Mais de 60 dias;3-3 a 8 anos;3-R$350 a R$850;2-10% a 20%;I;4-mais de R$4500
23522;0;4-Mais de 60 dias;3-3 a 8 anos;3-R$350 a R$850;2-10% a 20%;I;4-mais de R$4500
23701;0;4-Mais de 60 dias;3-3 a 8 anos;3-R$350 a R$850;2-10% a 20%;I;4-mais de R$4500
23725;0;4-Mais de 60 dias;3-3 a 8 anos;3-R$350 a R$850;2-10% a 20%;I;4-mais de R$4500
23904;0;4-Mais de 60 dias;3-3 a 8 anos;3-R$350 a R$850;2-10% a 20%;I;4-mais de R$4500
23928;0;4-Mais de 60 dias;3-3 a 8 anos;3-R$350 a R$850;2-10% a 20%;I;4-mais de R$4500
24107;0;4-Mais de 60 dias;3-3 a 8 anos;3-R$350 a R$850;2-10% a 20%;I;4-mais de R$4500
24131;0;4-Mais de 60 dias;3-3 a 8 anos;3-R$350 a R$850;2-10% a 20%;I;4-mais de R$4500
24310;0;4-Mais de 60 dias;3-3 a 8 anos;3-R$350 a R$850;2-10% a 20%;I;4-mais de R$4500
24334;0;4-Mais de 60 dias;3-3 a 8 anos;3-R$350 a R$850;2-10% a 20%;I;4-mais de R$4500
24513;0;4-Mais de 60 dias;3-3 a 8 anos;3-R$350 a R$850;2-10% a 20%;I;4-mais de R$4500
24537;0;4-Mais de 60 dias;3-3 a 8 anos;3-R$350 a R$850;2-10% a 20%;I;4-mais de R$4500
24716;1;4-Mais de 60 dias;3-3 a 8 anos;3-R$350 a R$850;2-10% a 20%;I;4-mais de R$4500
24740;1;4-Mais de 60 dias;3-3 a 8 anos;3-R$350 a R$850;2-10% a 20%;I;4-mais de R$4500
24919;0;4-Mais de 60 dias;3-3 a 8 anos;3-R$350 a R$850;2-10% a 20%;I;4-mais de R$4500
24943;0;4-Mais de 60 dias;3-3 a 8 anos;3-R$350 a R$850;2-10% a 20%;I;4-mais de R$4500
25122;0;4-Mais de 60 dias;3-3 a 8 anos;3-R$350 a R$850;2-10% a 20%;I;4-mais de R$4500
25146;0;4-Mais de 60 dias;3-3 a 8 anos;3-R$350 a R$850;2-10% a 20%;I;4-mais de R$4500
25325;0;4-Mais de 60 dias;3-3 a 8 anos;3-R$350 a R$850;2-10% a 20%;I;4-mais de R$4500
25349;0;4-Mais de 60 dias;3-3 a 8 anos;3-R$350 a R$850;2-10% a 20%;I;4-mais de R$4500
25528;0;4-Mais de 60 dias;3-3 a 8 anos;3-R$350 a R$850;2-10% a 20%;I;4-mais de R$4500
25552;0;4-Mais de 60 dias;3-3 a 8 anos;3-R$350 a R$850;2-10% a 20%;I;4-mais de R$4500
25731;1;4-Mais de 60 dias;3-3 a 8 anos;3-R$350 a R$850;2-10% a 20%;I;4-mais de R$4500
25755;1;4-Mais de 60 dias;3-3 a 8 anos;3-R$350 a R$850;2-10% a 20%;I;4-mais de R$4500
25934;0;4-Mais de 60 dias;3-3 a 8 anos;3-R$350 a R$850;2-10% a 20%;I;4-mais de R$4500
25958;0;4-Mais de 60 dias;3-3 a 8 anos;3-R$350 a R$850;2-10% a 20%;I;4-mais de R$4500
101;1;4-Mais de 60 dias;2-1 a 3 anos;3-R$350 a R$850;2-10% a 20%;IV;1-Até  R1518
304;1;4-Mais de 60 dias;2-1 a 3 anos;3-R$350 a R$850;2-10% a 20%;IV;1-Até  R1518
507;1;4-Mais de 60 dias;2-1 a 3 anos;3-R$350 a R$850;2-10% a 20%;IV;1-Até  R1518
710;1;4-Mais de 60 dias;2-1 a 3 anos;3-R$350 a R$850;2-10% a 20%;IV;1-Até  R1518
913;1;4-Mais de 60 dias;2-1 a 3 anos;3-R$350 a R$850;2-10% a 20%;IV;1-Até  R1518
1116;1;4-Mais de 60 dias;2-1 a 3 anos;3-R$350 a R$850;2-10% a 20%;IV;1-Até  R1518
1319;1;4-Mais de 60 dias;2-1 a 3 anos;3-R$350 a R$850;2-10% a 20%;IV;1-Até  R1518
1522;1;4-Mais de 60 dias;2-1 a 3 anos;3-R$350 a R$850;2-10% a 20%;IV;1-Até  R1518
1725;0;4-Mais de 60 dias;2-1 a 3 anos;3-R$350 a R$850;2-10% a 20%;IV;1-Até  R1518
1928;0;4-Mais de 60 dias;2-1 a 3 anos;3-R$350 a R$850;2-10% a 20%;IV;1-Até  R1518
2131;0;4-Mais de 60 dias;2-1 a 3 anos;3-R$350 a R$850;2-10% a 20%;IV;1-Até  R1518
2334;0;4-Mais de 60 dias;2-1 a 3 anos;3-R$350 a R$850;2-10% a 20%;IV;1-Até  R1518
2537;0;4-Mais de 60 dias;2-1 a 3 anos;3-R$350 a R$850;2-10% a 20%;IV;1-Até  R1518
2740;0;4-Mais de 60 dias;2-1 a 3 anos;3-R$350 a R$850;2-10% a 20%;IV;1-Até  R1518
2943;0;4-Mais de 60 dias;2-1 a 3 anos;3-R$350 a R$850;2-10% a 20%;IV;1-Até  R1518
3146;0;4-Mais de 60 dias;2-1 a 3 anos;3-R$350 a R$850;2-10% a 20%;IV;1-Até  R1518
3349;0;4-Mais de 60 dias;2-1 a 3 anos;3-R$350 a R$850;2-10% a 20%;IV;1-Até  R1518
3552;0;4-Mais de 60 dias;2-1 a 3 anos;3-R$350 a R$850;2-10% a 20%;IV;1-Até  R1518
3755;0;4-Mais de 60 dias;2-1 a 3 anos;3-R$350 a R$850;2-10% a 20%;IV;1-Até  R1518
3958;0;4-Mais de 60 dias;2-1 a 3 anos;3-R$350 a R$850;2-10% a 20%;IV;1-Até  R1518
4161;0;4-Mais de 60 dias;2-1 a 3 anos;3-R$350 a R$850;2-10% a 20%;IV;1-Até  R1518
4364;1;4-Mais de 60 dias;2-1 a 3 anos;3-R$350 a R$850;2-10% a 20%;IV;1-Até  R1518
4567;1;4-Mais de 60 dias;2-1 a 3 anos;3-R$350 a R$850;2-10% a 20%;IV;1-Até  R1518
4770;1;4-Mais de 60 dias;2-1 a 3 anos;3-R$350 a R$850;2-10% a 20%;IV;1-Até  R1518
4973;1;4-Mais de 60 dias;2-1 a 3 anos;3-R$350 a R$850;2-10% a 20%;IV;1-Até  R1518
5176;1;4-Mais de 60 dias;2-1 a 3 anos;3-R$350 a R$850;2-10% a 20%;IV;1-Até  R1518
5379;1;4-Mais de 60 dias;2-1 a 3 anos;3-R$350 a R$850;2-10% a 20%;IV;1-Até  R1518
5582;1;4-Mais de 60 dias;2-1 a 3 anos;3-R$350 a R$850;2-10% a 20%;IV;1-Até  R1518
5785;1;4-Mais de 60 dias;2-1 a 3 anos;3-R$350 a R$850;2-10% a 20%;IV;1-Até  R1518
5988;1;4-Mais de 60 dias;2-1 a 3 anos;3-R$350 a R$850;2-10% a 20%;IV;1-Até  R1518
6191;1;4-Mais de 60 dias;2-1 a 3 anos;3-R$350 a R$850;2-10% a 20%;IV;1-Até  R1518
6394;1;4-Mais de 60 dias;2-1 a 3 anos;3-R$350 a R$850;2-10% a 20%;IV;1-Até  R1518
6597;1;4-Mais de 60 dias;2-1 a 3 anos;3-R$350 a R$850;2-10% a 20%;IV;1-Até  R1518
6800;1;4-Mais de 60 dias;2-1 a 3 anos;3-R$350 a R$850;2-10% a 20%;IV;1-Até  R1518
7003;1;4-Mais de 60 dias;2-1 a 3 anos;3-R$350 a R$850;2-10% a 20%;IV;1-Até  R1518
7206;1;4-Mais de 60 dias;2-1 a 3 anos;3-R$350 a R$850;2-10% a 20%;IV;1-Até  R1518
7409;1;4-Mais de 60 dias;2-1 a 3 anos;3-R$350 a R$850;2-10% a 20%;IV;1-Até  R1518
7612;1;4-Mais de 60 dias;2-1 a 3 anos;3-R$350 a R$850;2-10% a 20%;IV;1-Até  R1518
7815;1;4-Mais de 60 dias;2-1 a 3 anos;3-R$350 a R$850;2-10% a 20%;IV;1-Até  R1518
8018;1;4-Mais de 60 dias;2-1 a 3 anos;3-R$350 a R$850;2-10% a 20%;IV;1-Até  R1518
8221;1;4-Mais de 60 dias;2-1 a 3 anos;3-R$350 a R$850;2-10% a 20%;IV;1-Até  R1518
8424;0;4-Mais de 60 dias;2-1 a 3 anos;3-R$350 a R$850;2-10% a 20%;IV;1-Até  R1518
8627;1;4-Mais de 60 dias;2-1 a 3 anos;3-R$350 a R$850;2-10% a 20%;IV;1-Até  R1518
8830;0;4-Mais de 60 dias;2-1 a 3 anos;3-R$350 a R$850;2-10% a 20%;IV;1-Até  R1518
9033;0;4-Mais de 60 dias;2-1 a 3 anos;3-R$350 a R$850;2-10% a 20%;IV;1-Até  R1518
9236;0;4-Mais de 60 dias;2-1 a 3 anos;3-R$350 a R$850;2-10% a 20%;IV;1-Até  R1518
9439;0;4-Mais de 60 dias;2-1 a 3 anos;3-R$350 a R$850;2-10% a 20%;IV;1-Até  R1518
9642;0;4-Mais de 60 dias;2-1 a 3 anos;3-R$350 a R$850;2-10% a 20%;IV;1-Até  R1518
9845;0;4-Mais de 60 dias;2-1 a 3 anos;3-R$350 a R$850;2-10% a 20%;IV;1-Até  R1518
10048;0;4-Mais de 60 dias;2-1 a 3 anos;3-R$350 a R$850;2-10% a 20%;IV;1-Até  R1518
10251;0;4-Mais de 60 dias;2-1 a 3 anos;3-R$350 a R$850;2-10% a 20%;IV;1-Até  R1518
10454;0;4-Mais de 60 dias;2-1 a 3 anos;3-R$350 a R$850;2-10% a 20%;IV;1-Até  R1518
10657;1;4-Mais de 60 dias;2-1 a 3 anos;3-R$350 a R$850;2-10% a 20%;IV;1-Até  R1518
10860;1;4-Mais de 60 dias;2-1 a 3 anos;3-R$350 a R$850;2-10% a 20%;IV;1-Até  R1518
11063;1;4-Mais de 60 dias;2-1 a 3 anos;3-R$350 a R$850;2-10% a 20%;IV;1-Até  R1518
11266;1;4-Mais de 60 dias;2-1 a 3 anos;3-R$350 a R$850;2-10% a 20%;IV;1-Até  R1518
11469;1;4-Mais de 60 dias;2-1 a 3 anos;3-R$350 a R$850;2-10% a 20%;IV;1-Até  R1518
11672;1;4-Mais de 60 dias;2-1 a 3 anos;3-R$350 a R$850;2-10% a 20%;IV;1-Até  R1518
11875;1;4-Mais de 60 dias;2-1 a 3 anos;3-R$350 a R$850;2-10% a 20%;IV;1-Até  R1518
12078;1;4-Mais de 60 dias;2-1 a 3 anos;3-R$350 a R$850;2-10% a 20%;IV;1-Até  R1518
12281;1;4-Mais de 60 dias;2-1 a 3 anos;3-R$350 a R$850;2-10% a 20%;IV;1-Até  R1518
12484;1;4-Mais de 60 dias;2-1 a 3 anos;3-R$350 a R$850;2-10% a 20%;IV;1-Até  R1518
12687;1;4-Mais de 60 dias;2-1 a 3 anos;3-R$350 a R$850;2-10% a 20%;IV;1-Até  R1518
12890;1;4-Mais de 60 dias;2-1 a 3 anos;3-R$350 a R$850;2-10% a 20%;IV;1-Até  R1518
13093;1;4-Mais de 60 dias;2-1 a 3 anos;3-R$350 a R$850;2-10% a 20%;IV;1-Até  R1518
13296;1;4-Mais de 60 dias;2-1 a 3 anos;3-R$350 a R$850;2-10% a 20%;IV;1-Até  R1518
13499;1;4-Mais de 60 dias;2-1 a 3 anos;3-R$350 a R$850;2-10% a 20%;IV;1-Até  R1518
13702;1;4-Mais de 60 dias;2-1 a 3 anos;3-R$350 a R$850;2-10% a 20%;IV;1-Até  R1518
13905;1;4-Mais de 60 dias;2-1 a 3 anos;3-R$350 a R$850;2-10% a 20%;IV;1-Até  R1518
14108;1;4-Mais de 60 dias;2-1 a 3 anos;3-R$350 a R$850;2-10% a 20%;IV;1-Até  R1518
14311;1;4-Mais de 60 dias;2-1 a 3 anos;3-R$350 a R$850;2-10% a 20%;IV;1-Até  R1518
14514;1;4-Mais de 60 dias;2-1 a 3 anos;3-R$350 a R$850;2-10% a 20%;IV;1-Até  R1518
14717;1;4-Mais de 60 dias;2-1 a 3 anos;3-R$350 a R$850;2-10% a 20%;IV;1-Até  R1518
14920;1;4-Mais de 60 dias;2-1 a 3 anos;3-R$350 a R$850;2-10% a 20%;IV;1-Até  R1518
15123;1;4-Mais de 60 dias;2-1 a 3 anos;3-R$350 a R$850;2-10% a 20%;IV;1-Até  R1518
15326;1;4-Mais de 60 dias;2-1 a 3 anos;3-R$350 a R$850;2-10% a 20%;IV;1-Até  R1518
15529;1;4-Mais de 60 dias;2-1 a 3 anos;3-R$350 a R$850;2-10% a 20%;IV;1-Até  R1518
15732;1;4-Mais de 60 dias;2-1 a 3 anos;3-R$350 a R$850;2-10% a 20%;IV;1-Até  R1518
15935;1;4-Mais de 60 dias;2-1 a 3 anos;3-R$350 a R$850;2-10% a 20%;IV;1-Até  R1518
16138;1;4-Mais de 60 dias;2-1 a 3 anos;3-R$350 a R$850;2-10% a 20%;IV;1-Até  R1518
16341;1;4-Mais de 60 dias;2-1 a 3 anos;3-R$350 a R$850;2-10% a 20%;IV;1-Até  R1518
16544;1;4-Mais de 60 dias;2-1 a 3 anos;3-R$350 a R$850;2-10% a 20%;IV;1-Até  R1518
16747;1;4-Mais de 60 dias;2-1 a 3 anos;3-R$350 a R$850;2-10% a 20%;IV;1-Até  R1518
16950;1;4-Mais de 60 dias;2-1 a 3 anos;3-R$350 a R$850;2-10% a 20%;IV;1-Até  R1518
17153;1;4-Mais de 60 dias;2-1 a 3 anos;3-R$350 a R$850;2-10% a 20%;IV;1-Até  R1518
17356;1;4-Mais de 60 dias;2-1 a 3 anos;3-R$350 a R$850;2-10% a 20%;IV;1-Até  R1518
17559;1;4-Mais de 60 dias;2-1 a 3 anos;3-R$350 a R$850;2-10% a 20%;IV;1-Até  R1518
17762;1;4-Mais de 60 dias;2-1 a 3 anos;3-R$350 a R$850;2-10% a 20%;IV;1-Até  R1518
17965;1;4-Mais de 60 dias;2-1 a 3 anos;3-R$350 a R$850;2-10% a 20%;IV;1-Até  R1518
18168;1;4-Mais de 60 dias;2-1 a 3 anos;3-R$350 a R$850;2-10% a 20%;IV;1-Até  R1518
18371;1;4-Mais de 60 dias;2-1 a 3 anos;3-R$350 a R$850;2-10% a 20%;IV;1-Até  R1518
18574;1;4-Mais de 60 dias;2-1 a 3 anos;3-R$350 a R$850;2-10% a 20%;IV;1-Até  R1518
18777;1;4-Mais de 60 dias;2-1 a 3 anos;3-R$350 a R$850;2-10% a 20%;IV;1-Até  R1518
18980;1;4-Mais de 60 dias;2-1 a 3 anos;3-R$350 a R$850;2-10% a 20%;IV;1-Até  R1518
19183;1;4-Mais de 60 dias;2-1 a 3 anos;3-R$350 a R$850;2-10% a 20%;IV;1-Até  R1518
19386;1;4-Mais de 60 dias;2-1 a 3 anos;3-R$350 a R$850;2-10% a 20%;IV;1-Até  R1518
19589;1;4-Mais de 60 dias;2-1 a 3 anos;3-R$350 a R$850;2-10% a 20%;IV;1-Até  R1518
19792;0;4-Mais de 60 dias;2-1 a 3 anos;3-R$350 a R$850;2-10% a 20%;IV;1-Até  R1518
19995;1;4-Mais de 60 dias;2-1 a 3 anos;3-R$350 a R$850;2-10% a 20%;IV;1-Até  R1518
20198;1;4-Mais de 60 dias;2-1 a 3 anos;3-R$350 a R$850;2-10% a 20%;IV;1-Até  R1518
20401;0;4-Mais de 60 dias;2-1 a 3 anos;3-R$350 a R$850;2-10% a 20%;IV;1-Até  R1518
20604;1;4-Mais de 60 dias;2-1 a 3 anos;3-R$350 a R$850;2-10% a 20%;IV;1-Até  R1518
20807;1;4-Mais de 60 dias;2-1 a 3 anos;3-R$350 a R$850;2-10% a 20%;IV;1-Até  R1518
21010;1;4-Mais de 60 dias;2-1 a 3 anos;3-R$350 a R$850;2-10% a 20%;IV;1-Até  R1518
21213;1;4-Mais de 60 dias;2-1 a 3 anos;3-R$350 a R$850;2-10% a 20%;IV;1-Até  R1518
21416;0;4-Mais de 60 dias;2-1 a 3 anos;3-R$350 a R$850;2-10% a 20%;IV;1-Até  R1518
21619;1;4-Mais de 60 dias;2-1 a 3 anos;3-R$350 a R$850;2-10% a 20%;IV;1-Até  R1518
21822;1;4-Mais de 60 dias;2-1 a 3 anos;3-R$350 a R$850;2-10% a 20%;IV;1-Até  R1518
22025;1;4-Mais de 60 dias;2-1 a 3 anos;3-R$350 a R$850;2-10% a 20%;IV;1-Até  R1518
22228;1;4-Mais de 60 dias;2-1 a 3 anos;3-R$350 a R$850;2-10% a 20%;IV;1-Até  R1518
22431;1;4-Mais de 60 dias;2-1 a 3 anos;3-R$350 a R$850;2-10% a 20%;IV;1-Até  R1518
22634;1;4-Mais de 60 dias;2-1 a 3 anos;3-R$350 a R$850;2-10% a 20%;IV;1-Até  R1518
22837;1;4-Mais de 60 dias;2-1 a 3 anos;3-R$350 a R$850;2-10% a 20%;IV;1-Até  R1518
23040;1;4-Mais de 60 dias;2-1 a 3 anos;3-R$350 a R$850;2-10% a 20%;IV;1-Até  R1518
23243;1;4-Mais de 60 dias;2-1 a 3 anos;3-R$350 a R$850;2-10% a 20%;IV;1-Até  R1518
23446;1;4-Mais de 60 dias;2-1 a 3 anos;3-R$350 a R$850;2-10% a 20%;IV;1-Até  R1518
23649;1;4-Mais de 60 dias;2-1 a 3 anos;3-R$350 a R$850;2-10% a 20%;IV;1-Até  R1518
23852;1;4-Mais de 60 dias;2-1 a 3 anos;3-R$350 a R$850;2-10% a 20%;IV;1-Até  R1518
24055;1;4-Mais de 60 dias;2-1 a 3 anos;3-R$350 a R$850;2-10% a 20%;IV;1-Até  R1518
24258;1;4-Mais de 60 dias;2-1 a 3 anos;3-R$350 a R$850;2-10% a 20%;IV;1-Até  R1518
24461;1;4-Mais de 60 dias;2-1 a 3 anos;3-R$350 a R$850;2-10% a 20%;IV;1-Até  R1518
24664;1;4-Mais de 60 dias;2-1 a 3 anos;3-R$350 a R$850;2-10% a 20%;IV;1-Até  R1518
24867;1;4-Mais de 60 dias;2-1 a 3 anos;3-R$350 a R$850;2-10% a 20%;IV;1-Até  R1518
25070;1;4-Mais de 60 dias;2-1 a 3 anos;3-R$350 a R$850;2-10% a 20%;IV;1-Até  R1518
25273;1;4-Mais de 60 dias;2-1 a 3 anos;3-R$350 a R$850;2-10% a 20%;IV;1-Até  R1518
25476;1;4-Mais de 60 dias;2-1 a 3 anos;3-R$350 a R$850;2-10% a 20%;IV;1-Até  R1518
25679;1;4-Mais de 60 dias;2-1 a 3 anos;3-R$350 a R$850;2-10% a 20%;IV;1-Até  R1518
25882;1;4-Mais de 60 dias;2-1 a 3 anos;3-R$350 a R$850;2-10% a 20%;IV;1-Até  R1518
58;0;3-45 a 60 dias;1-até 1 ano;3-R$350 a R$850;3-20% a 30%;I;4-mais de R$4500
261;1;3-45 a 60 dias;1-até 1 ano;3-R$350 a R$850;3-20% a 30%;I;4-mais de R$4500
464;1;3-45 a 60 dias;1-até 1 ano;3-R$350 a R$850;3-20% a 30%;I;4-mais de R$4500
667;1;3-45 a 60 dias;1-até 1 ano;3-R$350 a R$850;3-20% a 30%;I;4-mais de R$4500
870;1;3-45 a 60 dias;1-até 1 ano;3-R$350 a R$850;3-20% a 30%;I;4-mais de R$4500
1073;0;3-45 a 60 dias;1-até 1 ano;3-R$350 a R$850;3-20% a 30%;I;4-mais de R$4500
1276;0;3-45 a 60 dias;1-até 1 ano;3-R$350 a R$850;3-20% a 30%;I;4-mais de R$4500
1479;0;3-45 a 60 dias;1-até 1 ano;3-R$350 a R$850;3-20% a 30%;I;4-mais de R$4500
1682;0;3-45 a 60 dias;1-até 1 ano;3-R$350 a R$850;3-20% a 30%;I;4-mais de R$4500
1885;0;3-45 a 60 dias;1-até 1 ano;3-R$350 a R$850;3-20% a 30%;I;4-mais de R$4500
2088;0;3-45 a 60 dias;1-até 1 ano;3-R$350 a R$850;3-20% a 30%;I;4-mais de R$4500
2291;0;3-45 a 60 dias;1-até 1 ano;3-R$350 a R$850;3-20% a 30%;I;4-mais de R$4500
2494;0;3-45 a 60 dias;1-até 1 ano;3-R$350 a R$850;3-20% a 30%;I;4-mais de R$4500
2697;0;3-45 a 60 dias;1-até 1 ano;3-R$350 a R$850;3-20% a 30%;I;4-mais de R$4500
2900;0;3-45 a 60 dias;1-até 1 ano;3-R$350 a R$850;3-20% a 30%;I;4-mais de R$4500
3103;0;3-45 a 60 dias;1-até 1 ano;3-R$350 a R$850;3-20% a 30%;I;4-mais de R$4500
3306;0;3-45 a 60 dias;1-até 1 ano;3-R$350 a R$850;3-20% a 30%;I;4-mais de R$4500
3509;0;3-45 a 60 dias;1-até 1 ano;3-R$350 a R$850;3-20% a 30%;I;4-mais de R$4500
3712;0;3-45 a 60 dias;1-até 1 ano;3-R$350 a R$850;3-20% a 30%;I;4-mais de R$4500
3915;0;3-45 a 60 dias;1-até 1 ano;3-R$350 a R$850;3-20% a 30%;I;4-mais de R$4500
4118;0;3-45 a 60 dias;1-até 1 ano;3-R$350 a R$850;3-20% a 30%;I;4-mais de R$4500
4321;0;3-45 a 60 dias;1-até 1 ano;3-R$350 a R$850;3-20% a 30%;I;4-mais de R$4500
4524;0;3-45 a 60 dias;1-até 1 ano;3-R$350 a R$850;3-20% a 30%;I;4-mais de R$4500
